 Experiment number: ,,#200
 Experiment date: ,,November-9-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-9-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"163:59'18"""
Analysis Start@:,,"159:59'19"""
Dstance Traveled:,,    432.18(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
9948841,9948913,72,Remain Low,LeftWall(Night),
9948913,9948919,6,Turn,LeftWall(Night),
9948919,9949006,87,Remain Low,LeftWall(Night),
9949006,9949012,6,Walk Right,Floor(Night),
9949012,9949018,6,Remain Low,Floor(Night),
9949018,9949036,18,Stretch Body,LeftWall(Night),
9949036,9949042,6,Walk Right,Floor(Night),
9949042,9949054,12,Stretch Body,Floor(Night),
9949054,9949084,30,Remain Low,Floor(Night),
9949084,9949099,15,Turn,face-front/back,Floor(Night),
9949099,9949116,17,Remain Low,Floor(Night),
9949116,9965809,16693,Sleep,Floor(Night),
9965809,9965938,129,Twitch,Floor(Night),
9965938,9967771,1833,Sleep,Floor(Night),
9967771,9967844,73,Twitch,Floor(Night),
9967844,9968246,402,Sleep,Floor(Night),
9968246,9968288,42,Twitch,,
9968288,9968394,106,Sleep,Floor(Night),
9968394,9968617,223,Twitch,Floor(Night),
9968617,9968658,41,Sleep,Floor(Night),
9968658,9968723,65,Twitch,Floor(Night),
9968723,9990479,21756,Sleep,Floor(Night),
9990479,9990533,54,Twitch,Floor(Night),
9990533,9996900,6367,Sleep,Floor(Night),
9996900,9996960,60,Twitch,Floor(Night),
9996960,9999901,2941,Sleep,Floor(Night),
9999901,9999956,55,Twitch,Floor(Night),
9999956,10003054,3098,Sleep,Floor(Night),
10003054,10003085,31,Twitch,Floor(Night),
10003085,10003208,123,Sleep,Floor(Night),
10003208,10003220,12,Twitch,Floor(Night),
10003220,10004704,1484,Sleep,Floor(Night),
10004704,10005004,300,Twitch,Floor(Night),
10005004,10005005,1,Awaken,Floor(Night),
10005005,10005090,85,Remain Low,Floor(Night),
10005090,10005099,9,Turn,face-front/back,Floor(Night),
10005099,10005105,6,Remain Low,Floor(Night),
10005105,10005111,6,Turn,Floor(Night),
10005111,10005169,58,Remain Low,Floor(Night),
10005169,10005283,114,Pause,,
10005283,10005351,68,Remain Low,,
10005351,10005465,114,Stretch Body,RightWall(Night),
10005465,10005622,157,Remain Low,RightWall(Night),
10005622,10005787,165,Pause,RightWall(Night),
10005787,10005795,8,Turn,face-front/back,RightWall(Night),
10005795,10006096,301,Unknown Behavior,,
10006096,10006102,6,Stationary,Floor(Night),
10006102,10006114,12,Stretch Body,Floor(Night),
10006114,10007217,1103,Sleep,Floor(Night),
10007217,10007346,129,Twitch,Floor(Night),
10007346,10007495,149,Sleep,Floor(Night),
10007495,10007546,51,Twitch,LeftWall(Night),
10007546,10011042,3496,Sleep,LeftWall(Night),
10011042,10011070,28,Twitch,LeftWall(Night),
10011070,10011114,44,Sleep,LeftWall(Night),
10011114,10011130,16,Twitch,LeftWall(Night),
10011130,10011162,32,Sleep,LeftWall(Night),
10011162,10011179,17,Twitch,LeftWall(Night),
10011179,10016301,5122,Sleep,Floor(Night),
10016301,10016353,52,Twitch,LeftWall(Night),
10016353,10019708,3355,Sleep,Floor(Night),
10019708,10019747,39,Twitch,LeftWall(Night),
10019747,10030632,10885,Sleep,LeftWall(Night),
10030632,10030722,90,Twitch,LeftWall(Night),
10030722,10030865,143,Sleep,Floor(Night),
10030865,10030884,19,Twitch,Floor(Night),
10030884,10033639,2755,Sleep,Floor(Night),
10033639,10033661,22,Twitch,Floor(Night),
10033661,10034580,919,Sleep,Floor(Night),
10034580,10034880,300,Twitch,LeftWall(Night),
10034880,10034881,1,Awaken,LeftWall(Night),
10034881,10034882,1,Remain Low,LeftWall(Night),
10034882,10040901,6019,Sleep,LeftWall(Night),
10040901,10041068,167,Twitch,LeftWall(Night),
10041068,10042264,1196,Sleep,LeftWall(Night),
10042264,10042328,64,Twitch,LeftWall(Night),
10042328,10044016,1688,Sleep,LeftWall(Night),
10044016,10044090,74,Twitch,LeftWall(Night),
10044090,10045980,1890,Sleep,LeftWall(Night),
10045980,10045997,17,Twitch,LeftWall(Night),
10045997,10050691,4694,Sleep,LeftWall(Night),
10050691,10050991,300,Twitch,LeftWall(Night),
10050991,10050992,1,Awaken,LeftWall(Night),
10050992,10051029,37,Remain Low,LeftWall(Night),
10051029,10051035,6,Turn,face-front/back,LeftWall(Night),
10051035,10051041,6,Turn,LeftWall(Night),
10051041,10051083,42,Remain Low,LeftWall(Night),
10051083,10051371,288,Pause,(Night),
10051371,10051377,6,Turn,face-front/back,LeftWall(Night),
10051377,10051383,6,Turn,LeftWall(Night),
10051383,10051395,12,Remain Low,LeftWall(Night),
10051395,10051401,6,Turn,LeftWall(Night),
10051401,10051407,6,Remain Low,LeftWall(Night),
10051407,10051413,6,Turn,LeftWall(Night),
10051413,10051419,6,Turn,LeftWall(Night),
10051419,10051431,12,Remain Low,LeftWall(Night),
10051431,10051437,6,Turn,face-front/back,LeftWall(Night),
10051437,10051443,6,Turn,LeftWall(Night),
10051443,10051569,126,Remain Low,LeftWall(Night),
10051569,10051581,12,Turn,face-front/back,LeftWall(Night),
10051581,10051587,6,Turn,LeftWall(Night),
10051587,10051728,141,Remain Low,LeftWall(Night),
10051856,10052212,356,Groom,PLF,LeftWall(Night),
10052212,10052323,111,Remain Low,LeftWall(Night),
10052323,10052335,12,Stationary,LeftWall(Night),
10052335,10052365,30,Remain Low,LeftWall(Night),
10052365,10054872,2507,Sleep,LeftWall(Night),
10054872,10054913,41,Twitch,LeftWall(Night),
10054913,10056204,1291,Sleep,LeftWall(Night),
10056204,10056223,19,Twitch,LeftWall(Night),
10056223,10058393,2170,Sleep,LeftWall(Night),
10058393,10058504,111,Twitch,LeftWall(Night),
10058504,10061838,3334,Sleep,LeftWall(Night),
10061838,10061893,55,Twitch,LeftWall(Night),
10061893,10063448,1555,Sleep,LeftWall(Night),
10063448,10063501,53,Twitch,LeftWall(Night),
10063501,10064576,1075,Sleep,LeftWall(Night),
10064576,10064618,42,Twitch,LeftWall(Night),
10064618,10068189,3571,Sleep,LeftWall(Night),
10068189,10068237,48,Twitch,LeftWall(Night),
10068237,10068395,158,Sleep,LeftWall(Night),
10068395,10068406,11,Twitch,Night,
10068406,10070215,1809,Sleep,LeftWall(Night),
10070215,10070226,11,Twitch,LeftWall(Night),
10070226,10070496,270,Sleep,LeftWall(Night),
10070496,10070657,161,Twitch,LeftWall(Night),
10070657,10072089,1432,Sleep,LeftWall(Night),
10072089,10072137,48,Twitch,LeftWall(Night),
10072137,10074071,1934,Sleep,LeftWall(Night),
10074071,10074113,42,Twitch,LeftWall(Night),
10074113,10075527,1414,Sleep,LeftWall(Night),
10075527,10075658,131,Twitch,LeftWall(Night),
10075658,10075848,190,Sleep,LeftWall(Night),
10075848,10075942,94,Twitch,LeftWall(Night),
10075942,10077085,1143,Sleep,LeftWall(Night),
10077085,10077102,17,Twitch,LeftWall(Night),
10077102,10077175,73,Sleep,LeftWall(Night),
10077175,10077186,11,Twitch,Night,
10077186,10077280,94,Sleep,LeftWall(Night),
10077280,10077335,55,Twitch,LeftWall(Night),
10077335,10077409,74,Sleep,LeftWall(Night),
10077409,10077421,12,Twitch,LeftWall(Night),
10077421,10078020,599,Sleep,LeftWall(Night),
10078020,10078320,300,Twitch,LeftWall(Night),
10078320,10078328,8,Awaken,LeftWall(Night),
10078328,10079400,1072,Sleep,LeftWall(Night),
10079400,10079414,14,Twitch,LeftWall(Night),
10079414,10079539,125,Sleep,LeftWall(Night),
10079539,10079739,200,Twitch,Floor(Night),
10079739,10079911,172,Sleep,LeftWall(Night),
10079911,10079924,13,Twitch,LeftWall(Night),
10079924,10079957,33,Sleep,LeftWall(Night),
10079957,10080073,116,Twitch,Floor(Night),
10080073,10080913,840,Sleep,Floor(Night),
10080913,10081203,290,Twitch,Floor(Night),
10081203,10081618,415,Sleep,Floor(Night),
10081618,10081778,160,Twitch,Floor(Night),
10081778,10081810,32,Sleep,Floor(Night),
10081810,10081889,79,Twitch,Floor(Night),
10081889,10081962,73,Sleep,Floor(Night),
10081962,10082101,139,Twitch,Floor(Night),
10082101,10082151,50,Sleep,Floor(Night),
10082151,10082213,62,Twitch,Floor(Night),
10082213,10082247,34,Sleep,Floor(Night),
10082247,10082355,108,Twitch,Floor(Night),
10082355,10082404,49,Sleep,Floor(Night),
10082404,10082697,293,Twitch,Floor(Night),
10082697,10082739,42,Sleep,Floor(Night),
10082739,10082946,207,Twitch,Floor(Night),
10082946,10082978,32,Sleep,Floor(Night),
10082978,10083009,31,Twitch,,
10083009,10083095,86,Sleep,Floor(Night),
10083095,10083119,24,Twitch,Night,
10083119,10083153,34,Sleep,Floor(Night),
10083153,10083453,300,Twitch,Floor(Night),
10083453,10083454,1,Awaken,Floor(Night),
10083454,10084086,632,Remain Low,Floor(Night),
10084227,10084705,478,Groom,PLF,Floor(Night),
10084705,10085248,543,Remain Low,Floor(Night),
10085935,10086248,313,Groom,PLF,Floor(Night),
10086248,10086309,61,Remain Low,face-front/back,Floor(Night),
10086309,10086315,6,Turn,Floor(Night),
10086315,10086333,18,Remain Low,Floor(Night),
10086333,10086339,6,Turn,Floor(Night),
10086339,10086531,192,Remain Low,Floor(Night),
10086531,10086537,6,Turn,Floor(Night),
10086537,10086543,6,Turn,Floor(Night),
10086543,10086549,6,Turn,Floor(Night),
10086549,10086555,6,Turn,Floor(Night),
10086555,10086567,12,Turn,face-front/back,Floor(Night),
10086567,10086615,48,Remain Low,Floor(Night),
10086615,10086621,6,Turn,Floor(Night),
10086621,10086627,6,Turn,face-front/back,Floor(Night),
10086627,10086655,28,Remain Low,Floor(Night),
10086655,10087130,475,Groom,PLF,Floor(Night),
10087130,10087143,13,Remain Low,Floor(Night),
10087420,10087832,412,Groom,PLF,Floor(Night),
10087832,10088463,631,Remain Low,face-front/back,Floor(Night),
10088463,10088469,6,Turn,Floor(Night),
10088469,10088475,6,Walk Slowly,Floor(Night),
10088475,10089251,776,Groom,PLF,Floor(Night),
10089251,10089714,463,Remain Low,Floor(Night),
10089714,10089732,18,Unknown Behavior,Floor(Night),
10089732,10089762,30,Remain Low,Floor(Night),
10089762,10089768,6,Turn,face-front/back,Floor(Night),
10089768,10090350,582,Remain Low,Floor(Night),
10090350,10090356,6,Turn,Floor(Night),
10090356,10090474,118,Remain Low,Floor(Night),
10090474,10090485,11,Turn,face-front/back,Floor(Night),
10090485,10090746,261,Remain Low,Floor(Night),
10090869,10091262,393,Groom,PLR<-HdW,Floor(Night),
10091262,10091269,7,Turn,Floor(Night),
10091269,10091281,12,Remain Low,Floor(Night),
10091281,10091287,6,Turn,face-front/back,Floor(Night),
10091287,10091293,6,Remain Low,Floor(Night),
10091293,10091299,6,Turn,face-front/back,Floor(Night),
10091299,10091395,96,Remain Low,Floor(Night),
10091395,10091401,6,Turn,Floor(Night),
10091401,10091449,48,Remain Low,Floor(Night),
10091449,10091458,9,Turn,face-front/back,Floor(Night),
10091458,10091488,30,Remain Low,Floor(Night),
10091488,10091494,6,Turn,Floor(Night),
10091494,10091496,2,Turn,face-front/back,Floor(Night),
10091496,10091841,345,Groom,PLF,Floor(Night),
10091841,10091866,25,Remain Low,face-front/back,Floor(Night),
10091866,10091872,6,Turn,Floor(Night),
10091872,10091878,6,Turn,Floor(Night),
10091878,10091999,121,Remain Low,Floor(Night),
10092437,10092874,437,Groom,PLR<-HdW,Floor(Night),
10092874,10093205,331,Remain Low,face-front/back,Floor(Night),
10093205,10093211,6,Turn,Floor(Night),
10093211,10093217,6,Turn,Floor(Night),
10093217,10093223,6,Remain Low,Floor(Night),
10093223,10093229,6,Turn,Floor(Night),
10093229,10093235,6,Turn,Floor(Night),
10093235,10093277,42,Remain Low,Floor(Night),
10093277,10093283,6,Turn,face-front/back,Floor(Night),
10093283,10093295,12,Remain Low,Floor(Night),
10093295,10093322,27,Turn,face-front/back,Floor(Night),
10093322,10093703,381,Remain Low,Floor(Night),
10093730,10094368,638,Groom,PLR<-PLF,Floor(Night),
10094368,10094508,140,Remain Low,Floor(Night),
10094508,10095148,640,Groom,PLF,Floor(Night),
10095148,10096399,1251,Remain Low,Floor(Night),
10096399,10096740,341,Groom,PLF,Floor(Night),
10096740,10096784,44,Remain Low,Floor(Night),
10096976,10097302,326,Groom,PLF<-HdW,Floor(Night),
10097302,10097339,37,Remain Low,Floor(Night),
10097339,10097345,6,Turn,Floor(Night),
10097345,10097351,6,Turn,Floor(Night),
10097351,10097357,6,Turn,Floor(Night),
10097357,10097363,6,Remain Low,Floor(Night),
10097363,10097369,6,Turn,Floor(Night),
10097369,10097393,24,Remain Low,face-front/back,Floor(Night),
10097393,10097399,6,Turn,Floor(Night),
10097399,10097411,12,Turn,face-front/back,Floor(Night),
10097411,10097441,30,Remain Low,Floor(Night),
10097441,10097447,6,Turn,Floor(Night),
10097447,10097453,6,Turn,face-front/back,Floor(Night),
10097453,10097652,199,Remain Low,Floor(Night),
10097699,10098100,401,Groom,PLR,Floor(Night),
10098100,10098424,324,Remain Low,Floor(Night),
10098424,10098763,339,Groom,PLF<-HdW,Floor(Night),
10098763,10098770,7,Remain Low,Floor(Night),
10098770,10098776,6,Turn,Floor(Night),
10098776,10098785,9,Turn,Floor(Night),
10098785,10098809,24,Remain Low,Floor(Night),
10098809,10098815,6,Turn,Floor(Night),
10098815,10098821,6,Turn,Floor(Night),
10098821,10098844,23,Remain Low,Floor(Night),
10098844,10099484,640,Groom,B_L<-PLR,Floor(Night),
10099484,10099509,25,Remain Low,face-front/back,Floor(Night),
10099509,10099515,6,Turn,Floor(Night),
10099515,10099569,54,Remain Low,Floor(Night),
10099569,10099575,6,Turn,Floor(Night),
10099575,10100172,597,Remain Low,Floor(Night),
10100582,10100900,318,Groom,PLR<-HdW,Floor(Night),
10100900,10100925,25,Remain Low,Floor(Night),
10100925,10100931,6,Turn,Floor(Night),
10100931,10100937,6,Turn,Floor(Night),
10100937,10100943,6,Remain Low,Floor(Night),
10100943,10100949,6,Turn,Floor(Night),
10100949,10101015,66,Remain Low,Floor(Night),
10101015,10101021,6,Turn,Floor(Night),
10101021,10101183,162,Remain Low,Floor(Night),
10101183,10101189,6,Turn,Floor(Night),
10101189,10101213,24,Unknown Behavior,Floor(Night),
10101213,10101219,6,Turn,Floor(Night),
10101219,10101225,6,Turn,face-front/back,Floor(Night),
10101225,10101285,60,Remain Low,Floor(Night),
10101285,10101291,6,Turn,Floor(Night),
10101291,10101297,6,Turn,face-front/back,Floor(Night),
10101297,10101307,10,Turn,Floor(Night),
10101307,10101324,17,Remain Low,Floor(Night),
10101324,10101333,9,Stretch Body,Floor(Night),
10101333,10101372,39,Remain Low,Floor(Night),
10101372,10101378,6,Turn,face-front/back,Floor(Night),
10101378,10101414,36,Remain Low,Floor(Night),
10101414,10101420,6,Turn,Floor(Night),
10101420,10101441,21,Remain Low,Floor(Night),
10101441,10101447,6,Turn,Floor(Night),
10101447,10101453,6,Turn,Floor(Night),
10101453,10101465,12,Turn,face-front/back,Floor(Night),
10101465,10101477,12,Remain Low,Floor(Night),
10101477,10101501,24,Stretch Body,Floor(Night),
10101501,10101519,18,Unknown Behavior,Floor(Night),
10101519,10101528,9,Remain Low,Floor(Night),
10101528,10101537,9,Stretch Body,Floor(Night),
10101537,10101594,57,Remain Low,Floor(Night),
10101594,10101603,9,Turn,Floor(Night),
10101603,10101777,174,Stretch Body,Floor(Night),
10101947,10102344,397,Groom,PLF,Floor(Night),
10102344,10102351,7,Turn,Floor(Night),
10102351,10102366,15,Unknown Behavior,Floor(Night),
10102366,10102390,24,Remain Low,face-front/back,Floor(Night),
10102390,10102396,6,Turn,Floor(Night),
10102396,10102402,6,Remain Low,Floor(Night),
10102402,10102414,12,Unknown Behavior,Floor(Night),
10102414,10102420,6,Come Down From Partially Reared,Floor(Night),
10102420,10102450,30,Remain Low,Floor(Night),
10102450,10102528,78,Stretch Body,Floor(Night),
10102528,10102534,6,Remain Low,Floor(Night),
10102534,10102540,6,Walk Left,Floor(Night),
10102540,10102606,66,Remain Low,Floor(Night),
10102606,10102612,6,Turn,face-front/back,Floor(Night),
10102612,10102630,18,Remain Low,Floor(Night),
10102630,10102636,6,Turn,Floor(Night),
10102636,10102642,6,Turn,Floor(Night),
10102642,10102678,36,Remain Low,Floor(Night),
10102678,10102684,6,Turn,face-front/back,Floor(Night),
10102684,10102702,18,Remain Low,Floor(Night),
10102702,10102708,6,Turn,Floor(Night),
10102708,10102717,9,Turn,face-front/back,Floor(Night),
10102717,10102795,78,Remain Low,Floor(Night),
10102795,10102809,14,Unknown Behavior,,
10102809,10102827,18,Remain Low,Floor(Night),
10102827,10102852,25,Unknown Behavior,,
10102852,10102873,21,Stretch Body,Floor(Night),
10102873,10103286,413,Groom,PLF,Floor(Night),
10103286,10103320,34,Remain Low,Floor(Night),
10103320,10103329,9,Stretch Body,LeftWall(Night),
10103329,10103347,18,Unknown Behavior,Floor(Night),
10103347,10103395,48,Remain Low,Floor(Night),
10103395,10103401,6,Turn,Floor(Night),
10103401,10104217,816,Remain Low,Floor(Night),
10104217,10104223,6,Turn,Floor(Night),
10104223,10104235,12,Remain Low,Floor(Night),
10104235,10104241,6,Turn,Floor(Night),
10104241,10104247,6,Turn,face-front/back,Floor(Night),
10104247,10104253,6,Turn,Floor(Night),
10104253,10104259,6,Turn,face-front/back,Floor(Night),
10104259,10104265,6,Remain Low,Floor(Night),
10104265,10104271,6,Turn,Floor(Night),
10104271,10104295,24,Turn,face-front/back,Floor(Night),
10104295,10104781,486,Remain Low,Floor(Night),
10104781,10104791,10,Turn,Floor(Night),
10104791,10104814,23,Remain Low,Floor(Night),
10104814,10104820,6,Turn,face-front/back,Floor(Night),
10104820,10104880,60,Remain Low,Floor(Night),
10104880,10104886,6,Turn,face-front/back,Floor(Night),
10104886,10104892,6,Turn,Floor(Night),
10104892,10104936,44,Remain Low,Floor(Night),
10104936,10108155,3219,Sleep,Floor(Night),
10108155,10108182,27,Twitch,Floor(Night),
10108182,10108474,292,Sleep,Floor(Night),
10108474,10108515,41,Twitch,Floor(Night),
10108515,10110909,2394,Sleep,Floor(Night),
10110909,10111209,300,Twitch,Floor(Night),
10111209,10111210,1,Awaken,Floor(Night),
10111210,10111388,178,Remain Low,Floor(Night),
10111388,10111397,9,Turn,face-front/back,Floor(Night),
10111397,10111409,12,Remain Low,Floor(Night),
10111409,10111415,6,Turn,Floor(Night),
10111415,10111421,6,Turn,Floor(Night),
10111421,10111432,11,Turn,Floor(Night),
10111432,10111756,324,Groom,PLF,Floor(Night),
10111756,10111759,3,Turn,Floor(Night),
10111759,10112351,592,Groom,PLR<-HdW,Floor(Night),
10112351,10112352,1,Remain Low,Floor(Night),
10112352,10112479,127,Pause,Floor(Night),
10112479,10112502,23,Remain Low,Floor(Night),
10112502,10112508,6,Turn,Floor(Night),
10112508,10112523,15,Remain Low,Floor(Night),
10112523,10112532,9,Turn,Floor(Night),
10112532,10112556,24,Remain Low,Floor(Night),
10112556,10112562,6,Turn,Floor(Night),
10112562,10112571,9,Stationary,Floor(Night),
10112571,10112577,6,Turn,face-front/back,Floor(Night),
10112577,10112626,49,Remain Low,Floor(Night),
10112626,10115805,3179,Sleep,Floor(Night),
10115805,10115849,44,Twitch,Floor(Night),
10115849,10117848,1999,Sleep,Floor(Night),
10117848,10117905,57,Twitch,Floor(Night),
10117905,10118016,111,Sleep,Floor(Night),
10118016,10118045,29,Twitch,Floor(Night),
10118045,10118344,299,Sleep,Floor(Night),
10118344,10118445,101,Twitch,Floor(Night),
10118445,10118848,403,Sleep,Floor(Night),
10118848,10119148,300,Twitch,Floor(Night),
10119148,10119178,30,Awaken,Floor(Night),
10119178,10119707,529,Remain Low,Floor(Night),
10119707,10119713,6,Turn,Floor(Night),
10119713,10119719,6,Turn,face-front/back,Floor(Night),
10119719,10120011,292,Remain Low,Floor(Night),
10120011,10120102,91,Pause,,
10120102,10120189,87,Remain Low,,
10120189,10120318,129,Pause,,
10120318,10120360,42,Remain Low,Floor(Night),
10120360,10120860,500,Groom,B_L,Floor(Night),
10120860,10121023,163,Remain Low,Floor(Night),
10121023,10121029,6,Turn,Floor(Night),
10121029,10121035,6,Turn,face-front/back,Floor(Night),
10121035,10121137,102,Remain Low,Floor(Night),
10121137,10121143,6,Turn,Floor(Night),
10121143,10121152,9,Turn,face-front/back,Floor(Night),
10121152,10121158,6,Turn,Floor(Night),
10121158,10121164,6,Turn,face-front/back,Floor(Night),
10121164,10121266,102,Remain Low,Floor(Night),
10121266,10121272,6,Turn,face-front/back,Floor(Night),
10121272,10121282,10,Remain Low,Floor(Night),
10121282,10121440,158,Pause,Night,
10121440,10121446,6,Turn,Floor(Night),
10121446,10121458,12,Remain Low,Floor(Night),
10121458,10121464,6,Turn,face-front/back,Floor(Night),
