 Experiment number: ,,#210
 Experiment date: ,,November-22-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-22-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"0"""
Analysis Start@:,,"0"""
Dstance Traveled:,,    549.25(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
384492,384792,300,Twitch,LeftWall(Night),
384792,384793,1,Awaken,LeftWall(Night),
384793,384860,67,Remain Low,LeftWall(Night),
384860,384866,6,Turn,LeftWall(Night),
384866,384878,12,Remain Low,LeftWall(Night),
384878,384884,6,Turn,face-front/back,LeftWall(Night),
384884,384926,42,Remain Low,LeftWall(Night),
384926,384932,6,Turn,LeftWall(Night),
384932,385006,74,Remain Low,LeftWall(Night),
385006,385108,102,Pause,Night,
385108,385930,822,Groom,PLF,LeftWall(Night),
385930,386036,106,Remain Low,LeftWall(Night),
386036,386042,6,Rear up Partially,LeftWall(Night),
386042,386048,6,Come Down From Partially Reared,LeftWall(Night),
386048,386066,18,Remain Low,LeftWall(Night),
386066,386072,6,Rear up Partially,LeftWall(Night),
386072,386078,6,Come Down From Partially Reared,LeftWall(Night),
386078,386102,24,Remain Low,LeftWall(Night),
386102,386111,9,Turn,face-front/back,LeftWall(Night),
386111,386135,24,Remain Low,LeftWall(Night),
386135,386141,6,Turn,face-front/back,LeftWall(Night),
386141,386213,72,Remain Low,LeftWall(Night),
386213,386219,6,Turn,LeftWall(Night),
386219,386231,12,Remain Low,LeftWall(Night),
386231,386237,6,Turn,face-front/back,LeftWall(Night),
386237,386246,9,Remain Low,LeftWall(Night),
386246,387362,1116,Sleep,LeftWall(Night),
387362,387447,85,Twitch,LeftWall(Night),
387447,387480,33,Sleep,LeftWall(Night),
387480,387517,37,Twitch,LeftWall(Night),
387517,387555,38,Sleep,LeftWall(Night),
387555,387598,43,Twitch,LeftWall(Night),
387598,397101,9503,Sleep,LeftWall(Night),
397101,397178,77,Twitch,LeftWall(Night),
397178,398869,1691,Sleep,LeftWall(Night),
398869,398886,17,Twitch,LeftWall(Night),
398886,402686,3800,Sleep,LeftWall(Night),
402686,402724,38,Twitch,LeftWall(Night),
402724,402780,56,Sleep,LeftWall(Night),
402780,402915,135,Twitch,LeftWall(Night),
402915,408596,5681,Sleep,LeftWall(Night),
408596,408684,88,Twitch,Night,
408684,410196,1512,Sleep,LeftWall(Night),
410196,410250,54,Twitch,LeftWall(Night),
410250,418622,8372,Sleep,LeftWall(Night),
418622,418662,40,Twitch,LeftWall(Night),
418662,419239,577,Sleep,LeftWall(Night),
419239,419379,140,Twitch,LeftWall(Night),
419379,419444,65,Sleep,LeftWall(Night),
419444,419470,26,Twitch,LeftWall(Night),
419470,425784,6314,Sleep,LeftWall(Night),
425784,425823,39,Twitch,LeftWall(Night),
425823,425862,39,Sleep,LeftWall(Night),
425862,425880,18,Twitch,,
425880,431970,6090,Sleep,LeftWall(Night),
431971,443373,11402,Sleep,LeftWall(Night),
443373,443426,53,Twitch,LeftWall(Night),
443426,447446,4020,Sleep,LeftWall(Night),
447446,447478,32,Twitch,,
447478,447613,135,Sleep,LeftWall(Night),
447613,447649,36,Twitch,LeftWall(Night),
447649,447868,219,Sleep,LeftWall(Night),
447868,448033,165,Twitch,LeftWall(Night),
448033,448094,61,Sleep,LeftWall(Night),
448094,448127,33,Twitch,LeftWall(Night),
448127,448168,41,Sleep,LeftWall(Night),
448168,448333,165,Twitch,LeftWall(Night),
448333,450185,1852,Sleep,LeftWall(Night),
450185,450225,40,Twitch,LeftWall(Night),
450225,450877,652,Sleep,LeftWall(Night),
450877,450888,11,Twitch,LeftWall(Night),
450888,451164,276,Sleep,LeftWall(Night),
451164,451181,17,Twitch,LeftWall(Night),
451181,467288,16107,Sleep,LeftWall(Night),
467288,467306,18,Twitch,LeftWall(Night),
467306,472291,4985,Sleep,LeftWall(Night),
472291,472591,300,Twitch,LeftWall(Night),
472591,472592,1,Awaken,LeftWall(Night),
472592,474473,1881,Sleep,LeftWall(Night),
474473,474522,49,Twitch,LeftWall(Night),
474522,474574,52,Sleep,LeftWall(Night),
474574,474662,88,Twitch,LeftWall(Night),
474662,475344,682,Sleep,LeftWall(Night),
475344,475515,171,Twitch,LeftWall(Night),
475515,475550,35,Sleep,LeftWall(Night),
475550,475807,257,Twitch,LeftWall(Night),
475807,475920,113,Sleep,LeftWall(Night),
475920,476220,300,Twitch,LeftWall(Night),
476220,476224,4,Awaken,LeftWall(Night),
476224,476231,7,Turn,LeftWall(Night),
476231,476240,9,Turn,face-front/back,LeftWall(Night),
476240,476330,90,Remain Low,LeftWall(Night),
476330,476340,10,Turn,LeftWall(Night),
476340,476462,122,Remain Low,LeftWall(Night),
476462,476477,15,Stretch Body,LeftWall(Night),
476477,476486,9,Remain Low,LeftWall(Night),
476486,476492,6,Stretch Body,LeftWall(Night),
476492,476534,42,Remain Low,Floor(Night),
476534,476565,31,Walk Slowly,Floor(Night),
476565,476582,17,Turn,Floor(Night),
476582,476603,21,Walk Slowly,Floor(Night),
476603,476609,6,Remain Low,Floor(Night),
476609,476618,9,Turn,face-front/back,Floor(Night),
476618,476648,30,Remain Low,Floor(Night),
476648,476654,6,Rear up Partially,Floor(Night),
476654,476660,6,Come Down From Partially Reared,Floor(Night),
476660,476772,112,Remain Low,RightWall(Night),
476772,476831,59,Stretch Body,RightWall(Night),
476831,476978,147,Remain Low,RightWall(Night),
476978,476984,6,Rear up Partially,RightWall(Night),
476984,476990,6,Come Down From Partially Reared,RightWall(Night),
476990,476999,9,Stretch Body,RightWall(Night),
476999,477014,15,Remain Low,RightWall(Night),
477014,477022,8,Stretch Body,RightWall(Night),
477022,477060,38,Remain Low,RightWall(Night),
477060,477165,105,Pause,RightWall(Night),
477165,477201,36,Remain Low,Floor(Night),
477201,477212,11,Turn,Floor(Night),
477212,477224,12,Remain Low,Floor(Night),
477224,477233,9,Turn,face-front/back,Floor(Night),
477233,477239,6,Remain Low,Floor(Night),
477239,477245,6,Turn,face-front/back,Floor(Night),
477245,477251,6,Turn,Floor(Night),
477251,477260,9,Rear up Partially,Floor(Night),
477260,477317,57,Stretch Body,Floor(Night),
477317,477335,18,Unknown Behavior,Floor(Night),
477335,477410,75,Remain Low,Floor(Night),
477410,477416,6,Walk Slowly,Floor(Night),
477416,477620,204,Remain Low,LeftWall(Night),
477620,477626,6,Turn,face-front/back,LeftWall(Night),
477626,477661,35,Remain Low,LeftWall(Night),
477661,477885,224,Pause,Night,
477885,478083,198,Remain Low,,
478083,478671,588,Groom,PLF,LeftWall(Night),
478671,478910,239,Remain Low,LeftWall(Night),
478910,479231,321,Groom,PLF,LeftWall(Night),
479231,479670,439,Remain Low,LeftWall(Night),
479670,479774,104,Pause,LeftWall(Night),
479774,479862,88,Remain Low,,
479862,479868,6,Turn,LeftWall(Night),
479868,479976,108,Remain Low,LeftWall(Night),
479976,479982,6,Turn,LeftWall(Night),
479982,480000,18,Remain Low,LeftWall(Night),
480000,480006,6,Turn,face-front/back,LeftWall(Night),
480006,480012,6,Turn,LeftWall(Night),
480012,480030,18,Remain Low,LeftWall(Night),
480030,480036,6,Turn,face-front/back,LeftWall(Night),
480036,480042,6,Turn,LeftWall(Night),
480042,480048,6,Remain Low,LeftWall(Night),
480048,480054,6,Turn,face-front/back,LeftWall(Night),
480054,480066,12,Remain Low,LeftWall(Night),
480066,480072,6,Turn,face-front/back,LeftWall(Night),
480072,480144,72,Remain Low,LeftWall(Night),
480144,480150,6,Turn,LeftWall(Night),
480150,480156,6,Turn,face-front/back,LeftWall(Night),
480156,480180,24,Remain Low,LeftWall(Night),
480180,480186,6,Turn,LeftWall(Night),
480186,480192,6,Remain Low,LeftWall(Night),
480192,480198,6,Turn,face-front/back,LeftWall(Night),
480198,480204,6,Remain Low,LeftWall(Night),
480204,480210,6,Turn,LeftWall(Night),
480210,480246,36,Remain Low,LeftWall(Night),
480246,480252,6,Turn,face-front/back,LeftWall(Night),
480252,480258,6,Turn,LeftWall(Night),
480258,480294,36,Remain Low,LeftWall(Night),
480294,480306,12,Turn,face-front/back,LeftWall(Night),
480306,480372,66,Remain Low,LeftWall(Night),
480372,480378,6,Turn,LeftWall(Night),
480378,480396,18,Remain Low,LeftWall(Night),
480454,480821,367,Groom,PLF,LeftWall(Night),
480821,480888,67,Remain Low,LeftWall(Night),
480888,480894,6,Turn,LeftWall(Night),
480894,480996,102,Remain Low,LeftWall(Night),
480996,481188,192,Pause,LeftWall(Night),
481188,481194,6,Turn,LeftWall(Night),
481194,481278,84,Remain Low,LeftWall(Night),
481278,481290,12,Stationary,LeftWall(Night),
481290,481302,12,Remain Low,LeftWall(Night),
481302,481308,6,Turn,LeftWall(Night),
481308,481314,6,Remain Low,LeftWall(Night),
481314,481320,6,Turn,LeftWall(Night),
481320,481338,18,Remain Low,LeftWall(Night),
481338,481344,6,Turn,face-front/back,LeftWall(Night),
481344,481385,41,Remain Low,LeftWall(Night),
481385,481638,253,Pause,Night,
481638,481644,6,Turn,LeftWall(Night),
481644,481650,6,Turn,face-front/back,LeftWall(Night),
481650,481668,18,Remain Low,LeftWall(Night),
481668,481674,6,Turn,face-front/back,LeftWall(Night),
481674,481695,21,Remain Low,LeftWall(Night),
481695,481982,287,Pause,Night,
481982,481986,4,Remain Low,,
481986,482412,426,Pause,,
482412,482442,30,Remain Low,,
482442,482448,6,Turn,LeftWall(Night),
482448,482454,6,Remain Low,LeftWall(Night),
482454,482461,7,Turn,face-front/back,LeftWall(Night),
482461,488486,6025,Sleep,LeftWall(Night),
488486,488505,19,Twitch,,
488505,488576,71,Sleep,LeftWall(Night),
488576,488587,11,Twitch,Night,
488587,497551,8964,Sleep,LeftWall(Night),
497551,497587,36,Twitch,LeftWall(Night),
497587,510036,12449,Sleep,LeftWall(Night),
510036,510047,11,Twitch,LeftWall(Night),
510047,511430,1383,Sleep,LeftWall(Night),
511430,511484,54,Twitch,LeftWall(Night),
511484,520630,9146,Sleep,LeftWall(Night),
520630,520649,19,Twitch,LeftWall(Night),
520649,527127,6478,Sleep,LeftWall(Night),
527127,527140,13,Twitch,LeftWall(Night),
527140,532204,5064,Sleep,LeftWall(Night),
532204,532215,11,Twitch,LeftWall(Night),
532215,538393,6178,Sleep,LeftWall(Night),
538393,538492,99,Twitch,LeftWall(Night),
538492,538590,98,Sleep,LeftWall(Night),
538590,538666,76,Twitch,LeftWall(Night),
538666,538773,107,Sleep,LeftWall(Night),
538773,539073,300,Twitch,LeftWall(Night),
539073,539085,12,Awaken,LeftWall(Night),
539085,539140,55,Remain Low,LeftWall(Night),
539140,539146,6,Turn,face-front/back,LeftWall(Night),
539146,539266,120,Remain Low,LeftWall(Night),
539266,539272,6,Turn,face-front/back,LeftWall(Night),
539272,539278,6,Remain Low,LeftWall(Night),
539278,539284,6,Turn,LeftWall(Night),
539284,539308,24,Remain Low,LeftWall(Night),
539308,539317,9,Stationary,LeftWall(Night),
539317,539397,80,Remain Low,Floor(Night),
539397,539714,317,Pause,LeftWall(Night),
539714,539776,62,Remain Low,LeftWall(Night),
539776,539782,6,Stretch Body,Floor(Night),
539782,539788,6,Remain Low,Floor(Night),
539788,539803,15,Stretch Body,Floor(Night),
539803,539812,9,Remain Low,LeftWall(Night),
539812,539824,12,Walk Slowly,Floor(Night),
539824,539851,27,Walk Right,RightWall(Night),
539851,539866,15,Walk Slowly,RightWall(Night),
539866,539872,6,Turn,face-front/back,RightWall(Night),
539872,540535,663,Remain Low,RightWall(Night),
540535,540778,243,Pause,RightWall(Night),
540778,540925,147,Remain Low,RightWall(Night),
540925,541091,166,Pause,,
541091,541194,103,Remain Low,,
541194,541309,115,Pause,,
541309,541458,149,Remain Low,,
541458,541585,127,Pause,,
541585,541782,197,Remain Low,RightWall(Night),
541782,541889,107,Pause,,
541889,542230,341,Remain Low,,
542230,542236,6,Rear up Partially,RightWall(Night),
542236,542242,6,Come Down From Partially Reared,RightWall(Night),
542242,542248,6,Remain Low,RightWall(Night),
542248,542257,9,Stretch Body,RightWall(Night),
542257,542284,27,Remain Low,RightWall(Night),
542284,542290,6,Turn,face-front/back,RightWall(Night),
542290,542296,6,Turn,Floor(Night),
542296,542341,45,Remain Low,Floor(Night),
542341,542353,12,Stationary,Floor(Night),
542353,542422,69,Remain Low,Floor(Night),
542422,542433,11,Stationary,Floor(Night),
542433,542876,443,Groom,PLF,LeftWall(Night),
542876,542889,13,Unknown Behavior,LeftWall(Night),
542889,543273,384,Remain Low,LeftWall(Night),
543273,543279,6,Turn,LeftWall(Night),
543279,543300,21,Turn,face-front/back,LeftWall(Night),
543300,543306,6,Turn,LeftWall(Night),
543306,543318,12,Remain Low,LeftWall(Night),
543318,543324,6,Turn,LeftWall(Night),
543324,543366,42,Remain Low,LeftWall(Night),
543366,543376,10,Turn,face-front/back,LeftWall(Night),
543376,543411,35,Remain Low,LeftWall(Night),
543411,543417,6,Turn,LeftWall(Night),
543417,543423,6,Turn,LeftWall(Night),
543423,543429,6,Turn,LeftWall(Night),
543429,543441,12,Remain Low,LeftWall(Night),
543441,543450,9,Turn,face-front/back,LeftWall(Night),
543450,543456,6,Turn,LeftWall(Night),
543456,543504,48,Remain Low,LeftWall(Night),
543504,543516,12,Stationary,LeftWall(Night),
543516,543522,6,Turn,face-front/back,LeftWall(Night),
543522,543528,6,Turn,LeftWall(Night),
543528,543534,6,Remain Low,LeftWall(Night),
543534,543543,9,Turn,LeftWall(Night),
543543,543549,6,Turn,LeftWall(Night),
543549,543561,12,Remain Low,LeftWall(Night),
543561,543567,6,Turn,face-front/back,LeftWall(Night),
543567,543573,6,Remain Low,LeftWall(Night),
543573,543583,10,Turn,LeftWall(Night),
543583,543630,47,Remain Low,LeftWall(Night),
543630,543636,6,Rear up Partially,LeftWall(Night),
543636,543645,9,Remain Partially Reared,LeftWall(Night),
543645,543651,6,Come Down From Partially Reared,LeftWall(Night),
543651,543657,6,Rear up Partially,LeftWall(Night),
543657,543675,18,Remain Partially Reared,LeftWall(Night),
543675,543681,6,Come Down From Partially Reared,LeftWall(Night),
543681,543717,36,Remain Low,LeftWall(Night),
543717,543723,6,Turn,face-front/back,LeftWall(Night),
543723,543729,6,Turn,LeftWall(Night),
543729,543852,123,Remain Low,LeftWall(Night),
543852,543858,6,Turn,face-front/back,LeftWall(Night),
543858,543875,17,Remain Low,LeftWall(Night),
543875,544022,147,Pause,Night,
544022,544404,382,Remain Low,,
544404,544410,6,Turn,LeftWall(Night),
544410,544482,72,Remain Low,LeftWall(Night),
544482,544488,6,Turn,face-front/back,LeftWall(Night),
544488,544500,12,Remain Low,LeftWall(Night),
544500,544506,6,Turn,LeftWall(Night),
544506,544512,6,Remain Low,LeftWall(Night),
544512,544521,9,Turn,face-front/back,LeftWall(Night),
544521,544569,48,Remain Low,LeftWall(Night),
544569,544575,6,Turn,LeftWall(Night),
544575,544590,15,Remain Low,LeftWall(Night),
544590,544596,6,Rear Up,LeftWall(Night),
544596,544602,6,Come Down,LeftWall(Night),
544602,544650,48,Remain Low,LeftWall(Night),
544650,544656,6,Turn,LeftWall(Night),
544656,544668,12,Remain Low,LeftWall(Night),
544668,544680,12,Rear up Partially,LeftWall(Night),
544680,544686,6,Come Down From Partially Reared,LeftWall(Night),
544686,544692,6,Remain Low,LeftWall(Night),
544692,544702,10,Rear up Partially,LeftWall(Night),
544702,544713,11,Remain Low,LeftWall(Night),
544713,544719,6,Turn,face-front/back,LeftWall(Night),
544719,544728,9,Rear up Partially,LeftWall(Night),
544728,544734,6,Come Down From Partially Reared,LeftWall(Night),
544734,544860,126,Remain Low,LeftWall(Night),
544860,544866,6,Turn,LeftWall(Night),
544866,544920,54,Remain Low,LeftWall(Night),
544920,544929,9,Stationary,LeftWall(Night),
544929,545001,72,Remain Low,LeftWall(Night),
545001,545007,6,Turn,LeftWall(Night),
545007,545037,30,Remain Low,LeftWall(Night),
545037,545043,6,Turn,LeftWall(Night),
545043,545193,150,Remain Low,LeftWall(Night),
545193,545199,6,Turn,LeftWall(Night),
545199,545205,6,Turn,LeftWall(Night),
545205,545211,6,Turn,LeftWall(Night),
545211,545301,90,Remain Low,LeftWall(Night),
545301,545313,12,Turn,face-front/back,LeftWall(Night),
545313,545319,6,Turn,LeftWall(Night),
545319,545337,18,Remain Low,LeftWall(Night),
545337,545343,6,Turn,LeftWall(Night),
545343,545355,12,Turn,face-front/back,LeftWall(Night),
545355,545361,6,Turn,LeftWall(Night),
545361,545367,6,Turn,LeftWall(Night),
545367,545505,138,Remain Low,LeftWall(Night),
545505,545511,6,Turn,LeftWall(Night),
545511,545559,48,Remain Low,LeftWall(Night),
545559,545565,6,Turn,LeftWall(Night),
545565,545601,36,Remain Low,LeftWall(Night),
545601,545610,9,Turn,face-front/back,LeftWall(Night),
545610,545652,42,Remain Low,LeftWall(Night),
545652,545658,6,Turn,face-front/back,LeftWall(Night),
545658,545664,6,Turn,LeftWall(Night),
545664,545724,60,Remain Low,LeftWall(Night),
545724,545730,6,Turn,face-front/back,LeftWall(Night),
545730,545772,42,Remain Low,LeftWall(Night),
545772,545782,10,Turn,LeftWall(Night),
545782,545865,83,Remain Low,LeftWall(Night),
545865,545871,6,Turn,face-front/back,LeftWall(Night),
545871,545892,21,Turn,face-front/back,LeftWall(Night),
545892,545964,72,Remain Low,LeftWall(Night),
545964,545970,6,Turn,LeftWall(Night),
545970,546018,48,Remain Low,face-front/back,LeftWall(Night),
546018,546027,9,Turn,LeftWall(Night),
546027,546033,6,Turn,LeftWall(Night),
546033,546039,6,Turn,LeftWall(Night),
546039,546123,84,Remain Low,LeftWall(Night),
546123,546132,9,Turn,face-front/back,LeftWall(Night),
546132,546984,852,Remain Low,LeftWall(Night),
546984,546990,6,Turn,face-front/back,LeftWall(Night),
546990,546996,6,Turn,LeftWall(Night),
546996,547002,6,Remain Low,LeftWall(Night),
547002,547008,6,Turn,face-front/back,LeftWall(Night),
547008,547122,114,Remain Low,LeftWall(Night),
547122,547128,6,Turn,LeftWall(Night),
547128,547134,6,Turn,face-front/back,LeftWall(Night),
547134,547176,42,Remain Low,LeftWall(Night),
547176,547182,6,Turn,LeftWall(Night),
547182,547266,84,Remain Low,LeftWall(Night),
547266,547272,6,Turn,face-front/back,LeftWall(Night),
547272,547274,2,Remain Low,LeftWall(Night),
547274,547368,94,Pause,(Night),
547368,547374,6,Turn,face-front/back,LeftWall(Night),
547374,547386,12,Remain Low,LeftWall(Night),
547386,547392,6,Turn,LeftWall(Night),
547392,547464,72,Remain Low,LeftWall(Night),
547464,547470,6,Turn,LeftWall(Night),
547470,547482,12,Remain Low,LeftWall(Night),
547482,547488,6,Turn,face-front/back,LeftWall(Night),
547488,547514,26,Remain Low,LeftWall(Night),
547514,547659,145,Pause,Night,
547659,547660,1,Remain Low,,
547660,547992,332,Pause,,
547992,547998,6,Turn,LeftWall(Night),
547998,548028,30,Remain Low,LeftWall(Night),
548028,548034,6,Turn,face-front/back,LeftWall(Night),
548034,548040,6,Remain Low,LeftWall(Night),
548040,548050,10,Turn,LeftWall(Night),
548050,548115,65,Remain Low,LeftWall(Night),
548115,548121,6,Turn,face-front/back,LeftWall(Night),
548121,548233,112,Pause,LeftWall(Night),
548233,548247,14,Remain Low,face-front/back(Night),
548247,548253,6,Turn,face-front/back,LeftWall(Night),
548253,548259,6,Turn,LeftWall(Night),
548259,548301,42,Remain Low,LeftWall(Night),
548301,548307,6,Turn,face-front/back,LeftWall(Night),
548307,548337,30,Remain Low,LeftWall(Night),
548337,548349,12,Turn,face-front/back,LeftWall(Night),
548349,548359,10,Turn,LeftWall(Night),
548359,548370,11,Remain Low,LeftWall(Night),
548370,548376,6,Turn,face-front/back,LeftWall(Night),
548376,548484,108,Remain Low,LeftWall(Night),
548484,548490,6,Turn,LeftWall(Night),
548490,548499,9,Remain Low,LeftWall(Night),
548499,548508,9,Turn,face-front/back,LeftWall(Night),
548508,548575,67,Remain Low,LeftWall(Night),
548575,548695,120,Pause,Night,
548695,548952,257,Remain Low,,
548952,548958,6,Turn,LeftWall(Night),
548958,549066,108,Remain Low,LeftWall(Night),
549066,549072,6,Rear up Partially,LeftWall(Night),
549072,549078,6,Come Down From Partially Reared,LeftWall(Night),
549078,549120,42,Remain Low,LeftWall(Night),
549120,549132,12,Turn,face-front/back,LeftWall(Night),
549132,549180,48,Remain Low,LeftWall(Night),
549180,549352,172,Pause,(Night),
549352,549366,14,Remain Low,,
549366,549372,6,Turn,face-front/back,LeftWall(Night),
549372,549462,90,Remain Low,LeftWall(Night),
549462,549468,6,Turn,LeftWall(Night),
549468,549474,6,Remain Low,LeftWall(Night),
549474,549480,6,Turn,face-front/back,LeftWall(Night),
549480,549486,6,Turn,LeftWall(Night),
549486,549510,24,Remain Low,LeftWall(Night),
549510,549528,18,Turn,face-front/back,LeftWall(Night),
549528,549570,42,Remain Low,LeftWall(Night),
549570,549576,6,Turn,LeftWall(Night),
549576,549582,6,Rear up Partially,LeftWall(Night),
549582,549588,6,Come Down From Partially Reared,LeftWall(Night),
549588,549594,6,Remain Low,LeftWall(Night),
549594,549600,6,Turn,LeftWall(Night),
549600,549606,6,Turn,face-front/back,LeftWall(Night),
549606,549612,6,Turn,LeftWall(Night),
549612,549618,6,Turn,face-front/back,LeftWall(Night),
549618,549624,6,Turn,LeftWall(Night),
549624,549630,6,Remain Low,LeftWall(Night),
549630,549636,6,Turn,LeftWall(Night),
549636,549642,6,Turn,face-front/back,LeftWall(Night),
549642,549652,10,Turn,LeftWall(Night),
549652,549663,11,Remain Low,LeftWall(Night),
549663,549672,9,Turn,face-front/back,LeftWall(Night),
549672,549708,36,Remain Low,LeftWall(Night),
549708,549714,6,Turn,LeftWall(Night),
549714,549930,216,Remain Low,LeftWall(Night),
549930,549936,6,Turn,LeftWall(Night),
549936,549942,6,Turn,LeftWall(Night),
549942,549951,9,Turn,face-front/back,LeftWall(Night),
549951,549975,24,Remain Low,LeftWall(Night),
549975,549981,6,Turn,LeftWall(Night),
549981,550001,20,Remain Low,LeftWall(Night),
550001,553443,3442,Sleep,LeftWall(Night),
553443,553579,136,Twitch,LeftWall(Night),
553579,557650,4071,Sleep,LeftWall(Night),
557650,557712,62,Twitch,LeftWall(Night),
557712,557743,31,Sleep,LeftWall(Night),
557743,557855,112,Twitch,LeftWall(Night),
557855,557970,115,Sleep,LeftWall(Night),
